Commercial AO designator,CFN,CFN suffix,ATC AO designator,ATC flight id,Start of period of operation,End of period of operation,Days of operation,ICAO ADEP,EOBT,ICAO ADES,ETA,ICAO aircraft type,No-change indicator,Change-actions indicator,Call-sign format,Next CFN,
AY,646,,FIN,646,19APR11,19APR11,2,ESSA,1530,EFHK,1625,B319,N,,,327,
AY,646,,FIN,646,20APR11,20APR11,3,ESSA,1530,EFHK,1625,B320,N,,,649,
AY,646,,FIN,646,21APR11,24APR11,47,ESSA,1530,EFHK,1625,B319,N,,,439,
AY,646,,FIN,646,23APR11,23APR11,6,ESSA,1530,EFHK,1625,B319,N,,,643,
AY,646,,FIN,646,25APR11,28APR11,1234,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,29APR11,29APR11,5,ESSA,1530,EFHK,1625,B320,N,,,715,
AY,646,,FIN,646,30APR11,30APR11,6,ESSA,1530,EFHK,1625,B319,N,,,165,
AY,646,,FIN,646,01MAY11,12JUN11,7,ESSA,1530,EFHK,1625,B319,N,,,635,
AY,646,,FIN,646,02MAY11,09MAY11,1,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,03MAY11,11MAY11,234,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,06MAY11,06MAY11,5,ESSA,1530,EFHK,1625,B320,N,,,133,
AY,646,,FIN,646,07MAY11,07MAY11,6,ESSA,1530,EFHK,1625,B319,N,,,771,
AY,646,,FIN,646,12MAY11,19MAY11,4,ESSA,1530,EFHK,1625,B320,N,,,665,
AY,646,,FIN,646,13MAY11,13MAY11,5,ESSA,1530,EFHK,1625,B320,N,,,429,
AY,646,,FIN,646,14MAY11,14MAY11,6,ESSA,1530,EFHK,1625,B319,N,,,165,
AY,646,,FIN,646,16MAY11,16MAY11,1,ESSA,1530,EFHK,1625,B319,N,,,517,
AY,646,,FIN,646,17MAY11,24MAY11,23,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,20MAY11,20MAY11,5,ESSA,1530,EFHK,1625,B319,N,,,649,
AY,646,,FIN,646,21MAY11,28MAY11,6,ESSA,1530,EFHK,1625,B319,N,,,681,
AY,646,,FIN,646,23MAY11,23MAY11,1,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,25MAY11,30MAY11,13,ESSA,1530,EFHK,1625,B319,N,,,517,
AY,646,,FIN,646,26MAY11,26MAY11,4,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,27MAY11,03JUN11,5,ESSA,1530,EFHK,1625,B320,N,,,107,
AY,646,,FIN,646,31MAY11,31MAY11,2,ESSA,1530,EFHK,1625,B320,N,,,153,
AY,646,,FIN,646,01JUN11,01JUN11,3,ESSA,1530,EFHK,1625,B320,N,,,635,
AY,646,,FIN,646,02JUN11,02JUN11,4,ESSA,1530,EFHK,1625,B320,N,,,000,
AY,646,,FIN,646,04JUN11,04JUN11,6,ESSA,1530,EFHK,1625,B319,N,,,745,
AY,646,,FIN,646,06JUN11,06JUN11,1,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,07JUN11,07JUN11,2,ESSA,1530,EFHK,1625,B320,N,,,1105,
AY,646,,FIN,646,08JUN11,09JUN11,34,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,10JUN11,10JUN11,5,ESSA,1530,EFHK,1625,B320,N,,,427,
AY,646,,FIN,646,11JUN11,23JUL11,6,ESSA,1530,EFHK,1625,B319,N,,,165,
AY,646,,FIN,646,13JUN11,16JUN11,14,ESSA,1530,EFHK,1625,B319,N,,,649,
AY,646,,FIN,646,14JUN11,14JUN11,2,ESSA,1530,EFHK,1625,B320,N,,,153,
AY,646,,FIN,646,15JUN11,19JUN11,37,ESSA,1530,EFHK,1625,B319,N,,,793,
AY,646,,FIN,646,17JUN11,24JUN11,5,ESSA,1530,EFHK,1625,B320,N,,,429,
AY,646,,FIN,646,20JUN11,20JUN11,1,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,21JUN11,21JUN11,2,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,22JUN11,22JUN11,3,ESSA,1530,EFHK,1625,B319,N,,,439,
AY,646,,FIN,646,23JUN11,23JUN11,4,ESSA,1530,EFHK,1625,B320,N,,,365,
AY,646,,FIN,646,26JUN11,26JUN11,7,ESSA,1530,EFHK,1625,B319,N,,,635,
AY,646,,FIN,646,03JUL11,03JUL11,7,ESSA,1530,EFHK,1625,B319,N,,,911,
AY,646,,FIN,646,10JUL11,24JUL11,7,ESSA,1530,EFHK,1625,B319,N,,,635,
AY,646,,FIN,646,30JUL11,30JUL11,6,ESSA,1530,EFHK,1625,B319,N,,,681,
AY,646,,FIN,646,31JUL11,31JUL11,7,ESSA,1530,EFHK,1625,B319,N,,,911,
AY,646,,FIN,646,01AUG11,01AUG11,1,ESSA,1530,EFHK,1625,B320,N,,,365,
AY,646,,FIN,646,02AUG11,10AUG11,234,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,05AUG11,05AUG11,5,ESSA,1530,EFHK,1625,B320,N,,,1901,
AY,646,,FIN,646,06AUG11,06AUG11,6,ESSA,1530,EFHK,1625,B319,N,,,745,
AY,646,,FIN,646,07AUG11,07AUG11,7,ESSA,1530,EFHK,1625,B319,N,,,635,
AY,646,,FIN,646,08AUG11,11AUG11,14,ESSA,1530,EFHK,1625,B320,N,,,359,
AY,646,,FIN,646,12AUG11,12AUG11,5,ESSA,1530,EFHK,1625,B320,N,,,753,
AY,646,,FIN,646,13AUG11,24SEP11,6,ESSA,1530,EFHK,1625,B319,N,,,681,
AY,646,,FIN,646,14AUG11,14AUG11,7,ESSA,1530,EFHK,1625,B319,N,,,793,
AY,646,,FIN,646,15AUG11,15AUG11,1,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,16AUG11,23AUG11,12,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,17AUG11,17AUG11,3,ESSA,1530,EFHK,1625,B320,N,,,359,
AY,646,,FIN,646,18AUG11,25AUG11,4,ESSA,1530,EFHK,1625,B320,N,,,365,
AY,646,,FIN,646,19AUG11,19AUG11,5,ESSA,1530,EFHK,1625,B320,N,,,715,
AY,646,,FIN,646,21AUG11,28AUG11,7,ESSA,1530,EFHK,1625,B319,N,,,635,
AY,646,,FIN,646,24AUG11,24AUG11,3,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,26AUG11,26AUG11,5,ESSA,1530,EFHK,1625,B320,N,,,1901,
AY,646,,FIN,646,29AUG11,02SEP11,125,ESSA,1530,EFHK,1625,B319,N,,,649,
AY,646,,FIN,646,31AUG11,31AUG11,3,ESSA,1530,EFHK,1625,B320,N,,,635,
AY,646,,FIN,646,01SEP11,01SEP11,4,ESSA,1530,EFHK,1625,B320,N,,,365,
AY,646,,FIN,646,04SEP11,08SEP11,47,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,05SEP11,05SEP11,1,ESSA,1530,EFHK,1625,B320,N,,,641,
AY,646,,FIN,646,06SEP11,13SEP11,23,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,09SEP11,09SEP11,5,ESSA,1530,EFHK,1625,B320,N,,,107,
AY,646,,FIN,646,11SEP11,18SEP11,7,ESSA,1530,EFHK,1625,B319,N,,,439,
AY,646,,FIN,646,12SEP11,12SEP11,1,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,14SEP11,14SEP11,3,ESSA,1530,EFHK,1625,B319,N,,,649,
AY,646,,FIN,646,15SEP11,15SEP11,4,ESSA,1530,EFHK,1625,B320,N,,,165,
AY,646,,FIN,646,16SEP11,16SEP11,5,ESSA,1530,EFHK,1625,B320,N,,,455,
AY,646,,FIN,646,19SEP11,19SEP11,1,ESSA,1530,EFHK,1625,B319,N,,,517,
AY,646,,FIN,646,20SEP11,27SEP11,2,ESSA,1530,EFHK,1625,B319,N,,,165,
AY,646,,FIN,646,21SEP11,21SEP11,3,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,22SEP11,22SEP11,4,ESSA,1530,EFHK,1625,B319,N,,,649,
AY,646,,FIN,646,23SEP11,26SEP11,15,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,25SEP11,25SEP11,7,ESSA,1530,EFHK,1625,B319,N,,,841,
AY,646,,FIN,646,28SEP11,28SEP11,3,ESSA,1530,EFHK,1625,B320,N,,,635,
AY,646,,FIN,646,29SEP11,02OCT11,47,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,30SEP11,30SEP11,5,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,01OCT11,15OCT11,6,ESSA,1530,EFHK,1625,B319,N,,,165,
AY,646,,FIN,646,03OCT11,10OCT11,1,ESSA,1530,EFHK,1625,B320,N,,,645,
AY,646,,FIN,646,04OCT11,11OCT11,23,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,06OCT11,06OCT11,4,ESSA,1530,EFHK,1625,B320,N,,,379,
AY,646,,FIN,646,07OCT11,07OCT11,5,ESSA,1530,EFHK,1625,B319,N,,,439,
AY,646,,FIN,646,09OCT11,09OCT11,7,ESSA,1530,EFHK,1625,B319,N,,,635,
AY,646,,FIN,646,12OCT11,12OCT11,3,ESSA,1530,EFHK,1625,B320,N,,,359,
AY,646,,FIN,646,13OCT11,13OCT11,4,ESSA,1530,EFHK,1625,B320,N,,,357,
AY,646,,FIN,646,14OCT11,14OCT11,5,ESSA,1530,EFHK,1625,B319,N,,,649,
AY,646,,FIN,646,16OCT11,16OCT11,7,ESSA,1530,EFHK,1625,B319,N,,,793,
AY,646,,FIN,646,17OCT11,17OCT11,1,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,18OCT11,18OCT11,2,ESSA,1530,EFHK,1625,B320,N,,,857,
AY,646,,FIN,646,19OCT11,19OCT11,3,ESSA,1530,EFHK,1625,B319,N,,,635,
AY,646,,FIN,646,20OCT11,25OCT11,24,ESSA,1530,EFHK,1625,B320,N,,,643,
AY,646,,FIN,646,21OCT11,21OCT11,5,ESSA,1530,EFHK,1625,B320,N,,,427,
AY,646,,FIN,646,22OCT11,22OCT11,6,ESSA,1530,EFHK,1625,B319,N,,,641,
AY,646,,FIN,646,23OCT11,23OCT11,7,ESSA,1530,EFHK,1625,B319,N,,,631,
AY,646,,FIN,646,24OCT11,24OCT11,1,ESSA,1530,EFHK,1625,B319,N,,,439,
AY,646,,FIN,646,26OCT11,26OCT11,3,ESSA,1530,EFHK,1625,B319,N,,,715,
AY,646,,FIN,646,27OCT11,27OCT11,4,ESSA,1530,EFHK,1625,B320,N,,,753,
AY,646,,FIN,646,28OCT11,28OCT11,5,ESSA,1530,EFHK,1625,B319,N,,,649,
AY,646,,FIN,646,29OCT11,29OCT11,6,ESSA,1530,EFHK,1625,B319,N,,,000,
AY,647,,FIN,647,29MAR11,01APR11,25,EFHK,1510,ESSA,1610,BE90,N,,,648,
AY,647,,FIN,647,30MAR11,30MAR11,3,EFHK,1510,ESSA,1610,B320,N,,,648,
AY,647,,FIN,647,31MAR11,31MAR11,4,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,05APR11,15APR11,2345,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,29APR11,29APR11,5,EFHK,1510,ESSA,1610,BE90,N,,,648,
AY,647,,FIN,647,03MAY11,01JUN11,2345,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,07JUN11,17JUN11,2345,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,21JUN11,21JUN11,2,EFHK,1510,ESSA,1610,B320,N,,,648,
AY,647,,FIN,647,22JUN11,22JUN11,3,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,11AUG11,26AUG11,45,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,30AUG11,15SEP11,2345,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,16SEP11,16SEP11,5,EFHK,1510,ESSA,1610,B320,N,,,648,
AY,647,,FIN,647,20SEP11,23SEP11,245,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,21SEP11,21SEP11,3,EFHK,1510,ESSA,1610,BE90,N,,,648,
AY,647,,FIN,647,27SEP11,28SEP11,23,EFHK,1510,ESSA,1610,B320,N,,,648,
AY,647,,FIN,647,29SEP11,30SEP11,45,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,04OCT11,12OCT11,235,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,06OCT11,13OCT11,4,EFHK,1510,ESSA,1610,B320,N,,,648,
AY,647,,FIN,647,14OCT11,21OCT11,5,EFHK,1510,ESSA,1610,BE90,N,,,648,
AY,647,,FIN,647,18OCT11,26OCT11,234,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,647,,FIN,647,27OCT11,27OCT11,4,EFHK,1510,ESSA,1610,B320,N,,,648,
AY,647,,FIN,647,28OCT11,28OCT11,5,EFHK,1510,ESSA,1610,B319,N,,,648,
AY,648,,FIN,648,29MAR11,29MAR11,2,ESSA,1640,EFHK,1735,BE90,N,,,151,
AY,648,,FIN,648,30MAR11,30MAR11,3,ESSA,1640,EFHK,1735,B320,N,,,879,
AY,648,,FIN,648,31MAR11,06APR11,34,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,01APR11,01APR11,5,ESSA,1640,EFHK,1735,BE90,N,,,703,
AY,648,,FIN,648,05APR11,05APR11,2,ESSA,1640,EFHK,1735,B319,N,,,165,
AY,648,,FIN,648,07APR11,07APR11,4,ESSA,1640,EFHK,1735,B319,N,,,803,
AY,648,,FIN,648,08APR11,08APR11,5,ESSA,1640,EFHK,1735,B319,N,,,7711,
AY,648,,FIN,648,12APR11,13APR11,23,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,14APR11,14APR11,4,ESSA,1640,EFHK,1735,B319,N,,,165,
AY,648,,FIN,648,15APR11,15APR11,5,ESSA,1640,EFHK,1735,B319,N,,,643,
AY,648,,FIN,648,29APR11,29APR11,5,ESSA,1640,EFHK,1735,BE90,N,,,151,
AY,648,,FIN,648,03MAY11,12MAY11,234,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,06MAY11,06MAY11,5,ESSA,1640,EFHK,1735,B319,N,,,557,
AY,648,,FIN,648,13MAY11,13MAY11,5,ESSA,1640,EFHK,1735,B319,N,,,165,
AY,648,,FIN,648,17MAY11,17MAY11,2,ESSA,1640,EFHK,1735,B319,N,,,631,
AY,648,,FIN,648,18MAY11,19MAY11,34,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,20MAY11,20MAY11,5,ESSA,1640,EFHK,1735,B319,N,,,557,
AY,648,,FIN,648,24MAY11,24MAY11,2,ESSA,1640,EFHK,1735,B319,N,,,681,
AY,648,,FIN,648,25MAY11,25MAY11,3,ESSA,1640,EFHK,1735,B319,N,,,765,
AY,648,,FIN,648,26MAY11,26MAY11,4,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,27MAY11,27MAY11,5,ESSA,1640,EFHK,1735,B319,N,,,1033,
AY,648,,FIN,648,31MAY11,31MAY11,2,ESSA,1640,EFHK,1735,B319,N,,,793,
AY,648,,FIN,648,01JUN11,01JUN11,3,ESSA,1640,EFHK,1735,B319,N,,,165,
AY,648,,FIN,648,07JUN11,07JUN11,2,ESSA,1640,EFHK,1735,B319,N,,,681,
AY,648,,FIN,648,08JUN11,09JUN11,34,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,10JUN11,10JUN11,5,ESSA,1640,EFHK,1735,B319,N,,,361,
AY,648,,FIN,648,14JUN11,14JUN11,2,ESSA,1640,EFHK,1735,B319,N,,,793,
AY,648,,FIN,648,15JUN11,15JUN11,3,ESSA,1640,EFHK,1735,B319,N,,,857,
AY,648,,FIN,648,16JUN11,16JUN11,4,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,17JUN11,17JUN11,5,ESSA,1640,EFHK,1735,B319,N,,,795,
AY,648,,FIN,648,21JUN11,21JUN11,2,ESSA,1640,EFHK,1735,B320,N,,,1105,
AY,648,,FIN,648,22JUN11,22JUN11,3,ESSA,1640,EFHK,1735,B319,N,,,793,
AY,648,,FIN,648,11AUG11,11AUG11,4,ESSA,1640,EFHK,1735,B319,N,,,771,
AY,648,,FIN,648,12AUG11,18AUG11,45,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,19AUG11,19AUG11,5,ESSA,1640,EFHK,1735,B319,N,,,1033,
AY,648,,FIN,648,25AUG11,01SEP11,4,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,26AUG11,26AUG11,5,ESSA,1640,EFHK,1735,B319,N,,,165,
AY,648,,FIN,648,30AUG11,20SEP11,2,ESSA,1640,EFHK,1735,B319,N,,,681,
AY,648,,FIN,648,31AUG11,31AUG11,3,ESSA,1640,EFHK,1735,B319,N,,,793,
AY,648,,FIN,648,02SEP11,09SEP11,5,ESSA,1640,EFHK,1735,B319,N,,,1033,
AY,648,,FIN,648,07SEP11,15SEP11,34,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,16SEP11,16SEP11,5,ESSA,1640,EFHK,1735,B320,N,,,715,
AY,648,,FIN,648,21SEP11,21SEP11,3,ESSA,1640,EFHK,1735,BE90,N,,,867,
AY,648,,FIN,648,22SEP11,29SEP11,4,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,23SEP11,23SEP11,5,ESSA,1640,EFHK,1735,B319,N,,,795,
AY,648,,FIN,648,27SEP11,28SEP11,23,ESSA,1640,EFHK,1735,B320,N,,,643,
AY,648,,FIN,648,30SEP11,07OCT11,5,ESSA,1640,EFHK,1735,B319,N,,,165,
AY,648,,FIN,648,04OCT11,04OCT11,2,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,05OCT11,05OCT11,3,ESSA,1640,EFHK,1735,B319,N,,,793,
AY,648,,FIN,648,06OCT11,13OCT11,4,ESSA,1640,EFHK,1735,B320,N,,,361,
AY,648,,FIN,648,11OCT11,18OCT11,23,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,14OCT11,21OCT11,5,ESSA,1640,EFHK,1735,BE90,N,,,151,
AY,648,,FIN,648,19OCT11,19OCT11,3,ESSA,1640,EFHK,1735,B319,N,,,765,
AY,648,,FIN,648,20OCT11,26OCT11,234,ESSA,1640,EFHK,1735,B319,N,,,635,
AY,648,,FIN,648,27OCT11,27OCT11,4,ESSA,1640,EFHK,1735,B320,N,,,643,
AY,648,,FIN,648,28OCT11,28OCT11,5,ESSA,1640,EFHK,1735,B319,N,,,165,
AY,649,,FIN,649,27MAR11,03APR11,457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,28MAR11,30MAR11,123,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,02APR11,09APR11,6,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,04APR11,10APR11,12357,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,07APR11,11APR11,14,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,12APR11,18APR11,12346,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,15APR11,21APR11,23457,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,22APR11,28APR11,245,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,24APR11,27APR11,137,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,29APR11,30APR11,56,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,01MAY11,08MAY11,123457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,07MAY11,04JUN11,6,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,09MAY11,09MAY11,1,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,10MAY11,17MAY11,123457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,18MAY11,19MAY11,34,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,20MAY11,27MAY11,123457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,29MAY11,30MAY11,17,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,31MAY11,19JUN11,123457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,11JUN11,18JUN11,6,EFHK,1705,ESSA,1805,BE70,N,,,650,
AY,649,,FIN,649,20JUN11,20JUN11,1,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,21JUN11,14JUL11,123457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,02JUL11,09JUL11,6,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,15JUL11,16JUL11,56,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,17JUL11,24JUL11,1234567,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,25JUL11,14SEP11,123457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,30JUL11,20AUG11,6,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,27AUG11,27AUG11,6,EFHK,1705,ESSA,1805,BE70,N,,,650,
AY,649,,FIN,649,03SEP11,10SEP11,6,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,15SEP11,17SEP11,46,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,16SEP11,02OCT11,23457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,19SEP11,26SEP11,1,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,24SEP11,29OCT11,6,EFHK,1705,ESSA,1805,BE90,N,,,650,
AY,649,,FIN,649,03OCT11,09OCT11,1257,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,649,,FIN,649,05OCT11,06OCT11,34,EFHK,1705,ESSA,1805,B320,N,,,650,
AY,649,,FIN,649,10OCT11,28OCT11,123457,EFHK,1705,ESSA,1805,B319,N,,,650,
AY,650,,FIN,650,27MAR11,03APR11,7,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,28MAR11,30MAR11,123,ESSA,1840,EFHK,1935,B320,N,,,643,
AY,650,,FIN,650,31MAR11,31MAR11,4,ESSA,1840,EFHK,1935,B319,N,,,811,
AY,650,,FIN,650,01APR11,01APR11,5,ESSA,1840,EFHK,1935,B319,N,,,643,
AY,650,,FIN,650,02APR11,02APR11,6,ESSA,1840,EFHK,1935,BE90,N,,,675,
AY,650,,FIN,650,04APR11,10APR11,137,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,05APR11,05APR11,2,ESSA,1840,EFHK,1935,B319,N,,,421,
AY,650,,FIN,650,07APR11,07APR11,4,ESSA,1840,EFHK,1935,B320,N,,,665,
AY,650,,FIN,650,08APR11,08APR11,5,ESSA,1840,EFHK,1935,B319,N,,,361,
AY,650,,FIN,650,09APR11,09APR11,6,ESSA,1840,EFHK,1935,BE90,N,,,133,
AY,650,,FIN,650,11APR11,11APR11,1,ESSA,1840,EFHK,1935,B320,N,,,631,
AY,650,,FIN,650,12APR11,18APR11,123,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,14APR11,14APR11,4,ESSA,1840,EFHK,1935,B319,N,,,651,
AY,650,,FIN,650,15APR11,21APR11,45,ESSA,1840,EFHK,1935,B320,N,,,875,
AY,650,,FIN,650,16APR11,16APR11,6,ESSA,1840,EFHK,1935,B319,N,,,665,
AY,650,,FIN,650,17APR11,17APR11,7,ESSA,1840,EFHK,1935,B320,N,,,643,
AY,650,,FIN,650,19APR11,19APR11,2,ESSA,1840,EFHK,1935,B320,N,,,879,
AY,650,,FIN,650,20APR11,20APR11,3,ESSA,1840,EFHK,1935,B320,N,,,911,
AY,650,,FIN,650,22APR11,22APR11,5,ESSA,1840,EFHK,1935,B319,N,,,643,
AY,650,,FIN,650,24APR11,24APR11,7,ESSA,1840,EFHK,1935,B320,N,,,399,
AY,650,,FIN,650,25APR11,25APR11,1,ESSA,1840,EFHK,1935,B320,N,,,793,
AY,650,,FIN,650,26APR11,02MAY11,127,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,27APR11,27APR11,3,ESSA,1840,EFHK,1935,B320,N,,,715,
AY,650,,FIN,650,28APR11,28APR11,4,ESSA,1840,EFHK,1935,B319,N,,,635,
AY,650,,FIN,650,29APR11,29APR11,5,ESSA,1840,EFHK,1935,BE90,N,,,703,
AY,650,,FIN,650,30APR11,14MAY11,6,ESSA,1840,EFHK,1935,BE90,N,,,643,
AY,650,,FIN,650,03MAY11,15MAY11,237,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,05MAY11,05MAY11,4,ESSA,1840,EFHK,1935,B319,N,,,793,
AY,650,,FIN,650,06MAY11,17JUN11,5,ESSA,1840,EFHK,1935,B319,N,,,643,
AY,650,,FIN,650,09MAY11,09MAY11,1,ESSA,1840,EFHK,1935,B320,N,,,643,
AY,650,,FIN,650,12MAY11,12MAY11,4,ESSA,1840,EFHK,1935,B319,N,,,797,
AY,650,,FIN,650,16MAY11,23MAY11,17,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,17MAY11,17MAY11,2,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,18MAY11,18MAY11,3,ESSA,1840,EFHK,1935,B320,N,,,765,
AY,650,,FIN,650,19MAY11,19MAY11,4,ESSA,1840,EFHK,1935,B320,N,,,643,
AY,650,,FIN,650,21MAY11,04JUN11,6,ESSA,1840,EFHK,1935,BE90,N,,,715,
AY,650,,FIN,650,24MAY11,31MAY11,23,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,26MAY11,26MAY11,4,ESSA,1840,EFHK,1935,B319,N,,,797,
AY,650,,FIN,650,29MAY11,29MAY11,7,ESSA,1840,EFHK,1935,B320,N,,,361,
AY,650,,FIN,650,30MAY11,30MAY11,1,ESSA,1840,EFHK,1935,B320,N,,,643,
AY,650,,FIN,650,01JUN11,01JUN11,3,ESSA,1840,EFHK,1935,B319,N,,,661,
AY,650,,FIN,650,02JUN11,02JUN11,4,ESSA,1840,EFHK,1935,B319,N,,,635,
AY,650,,FIN,650,05JUN11,19JUN11,1237,ESSA,1840,EFHK,1935,B319,N,,,631,
AY,650,,FIN,650,09JUN11,16JUN11,4,ESSA,1840,EFHK,1935,B319,N,,,797,
AY,650,,FIN,650,11JUN11,11JUN11,6,ESSA,1840,EFHK,1935,BE70,N,,,811,
AY,650,,FIN,650,18JUN11,18JUN11,6,ESSA,1840,EFHK,1935,BE70,N,,,675,
AY,650,,FIN,650,20JUN11,20JUN11,1,ESSA,1840,EFHK,1935,BE90,N,,,421,
AY,650,,FIN,650,21JUN11,21JUN11,2,ESSA,1840,EFHK,1935,B319,N,,,681,
AY,650,,FIN,650,22JUN11,22JUN11,3,ESSA,1840,EFHK,1935,B319,N,,,661,
